Country Name,Country Code,Series Name,Series Code,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Zambia,ZMB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.815,5.069,4.321,4.986,5.8,5.59,4.769,5.736,5.646,5.713
Zambia,ZMB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.942,5.239,4.529,5.033,5.542,6.033,5.199,5.995,5.905,5.961
Zimbabwe,ZWE,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,24.114,27.113,29.885,32.851,35.882,36.492,35.433,37.667,35.428,35.393
Zimbabwe,ZWE,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,12.888,15.227,17.451,19.883,22.451,24.567,25.209,26.619,22.957,22.953
Zimbabwe,ZWE,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,18.762,21.426,23.91,26.591,29.368,30.682,30.431,32.236,29.266,29.222
Zimbabwe,ZWE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.632,5.982,6.284,6.58,6.995,8.497,9.858,10.562,8.824,8.587
Zimbabwe,ZWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.119,5.788,6.404,7.01,7.758,8.745,9.221,9.615,8.694,8.521
Zimbabwe,ZWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.377,5.886,6.344,6.793,7.373,8.621,9.54,10.087,8.759,8.554
Africa Eastern and Southern,AFE,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,26.91970607,27.56810384,28.30144514,28.78555593,29.42122996,30.5896409,30.02971929,30.02696529,29.88038012,29.78173308
Africa Eastern and Southern,AFE,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,16.37934815,16.97680505,17.63490175,18.20661851,18.93296068,19.68344597,19.49328047,19.44404905,19.34652831,19.28676431
Africa Eastern and Southern,AFE,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,21.64487022,22.26714294,22.96363482,23.49237011,24.17399455,25.13258493,24.75709103,24.72973099,24.60582468,24.52501192
Africa Eastern and Southern,AFE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.649694348,7.807887191,7.963077394,7.956384741,8.17709642,8.854694837,9.381942051,8.828072856,8.601563477,8.526718228
Africa Eastern and Southern,AFE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.494577195,6.655631297,6.806534481,6.842331225,7.071790235,7.622746909,7.887116051,7.262835258,7.092953504,7.098197308
Africa Eastern and Southern,AFE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.036356825,7.194665995,7.346330634,7.360513104,7.584418799,8.191394911,8.577384992,7.985202252,7.806365422,7.772653775
Africa Western and Central,AFW,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,28.26553554,28.81004099,28.50202803,28.60437213,28.72414021,29.29450711,27.84480848,26.80515698,26.24244091,26.2427543
Africa Western and Central,AFW,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,15.18071566,15.64831996,15.69954996,15.62541072,15.63692772,16.16943631,15.23691037,14.62774739,14.69717212,14.68065541
Africa Western and Central,AFW,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,21.64106925,22.14171488,22.01131848,22.0210189,22.0837052,22.63280404,21.44423349,20.62289084,20.38185106,20.37313988
Africa Western and Central,AFW,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.096612832,4.092035999,4.198941421,4.27833394,4.402024732,5.147316312,5.508690346,4.648912374,3.965685739,3.893243894
Africa Western and Central,AFW,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.222707875,4.212735494,4.338288117,4.362148264,4.389063338,4.606929745,4.089949923,2.829912518,2.682290313,2.636512329
Africa Western and Central,AFW,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.164467078,4.157574374,4.274196204,4.323630954,4.395271211,4.852392701,4.736731762,3.658573181,3.277245466,3.218313421
Arab World,ARB,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,44.77801012,44.61066771,44.49583066,44.68173065,45.64535285,47.19476111,46.02422691,45.34993948,45.39946297,45.30584612
Arab World,ARB,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,19.93624952,20.05301164,20.33613142,20.32605535,20.0243837,21.99341768,21.32257673,20.47103867,20.54393524,20.48502362
Arab World,ARB,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,31.89337838,31.89777918,32.02066234,32.13670757,32.46684942,34.23855162,33.33011046,32.56595718,32.63850037,32.56295502
Arab World,ARB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,20.24577367,20.06889059,20.42316012,19.61005793,19.59451662,19.7046439,18.44639955,18.04188769,17.15721195,17.16200718
Arab World,ARB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.73165547,8.403015874,8.701754417,8.447635875,7.965286725,9.319792009,9.056689229,8.032319672,7.787970992,7.661825761
Arab World,ARB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.14891357,10.8562902,11.11310755,10.65973963,10.21609802,11.32561254,10.88965878,9.953570646,9.581397143,9.461238356
Caribbean small states,CSS,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,30.83191447,31.37608455,31.31420813,31.09209698,30.84798183,33.58797639,31.3274248,29.95425441,29.82268205,29.71691777
Caribbean small states,CSS,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,19.21488756,20.2671979,20.03577004,20.2056239,21.32695422,23.86524816,22.75563009,22.15788711,22.10698006,21.96940331
Caribbean small states,CSS,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,24.97647978,25.77548079,25.62543572,25.57499453,26.01388671,28.66397859,26.983736,25.99844363,25.90356563,25.78060741
Caribbean small states,CSS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.681301739,9.915787272,9.569925511,9.690064021,9.349015443,11.11685143,10.78097301,9.517933362,8.84604493,8.486437259
Caribbean small states,CSS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.105205809,7.436267091,7.201551724,7.460514942,7.252531515,8.909281802,8.582451928,7.508933599,7.018695779,6.588737154
Caribbean small states,CSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.197331467,8.498719006,8.220608871,8.422285556,8.162114305,9.86550042,9.538943393,8.388552353,7.821884021,7.423938916
Central Europe and the Baltics,CEB,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,14.05013131,13.98002042,13.43661119,12.74208746,12.29431285,12.75655883,14.12649811,12.88178774,11.79130581,11.78407463
Central Europe and the Baltics,CEB,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,12.41347831,11.47510474,9.856396173,8.891831746,9.032654427,9.712140545,11.14233595,10.42122409,10.08721897,10.07816345
Central Europe and the Baltics,CEB,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,13.21239194,12.69721992,11.6027195,10.76908993,10.62185987,11.19488834,12.5962948,11.62121471,10.91910317,10.91107501
Central Europe and the Baltics,CEB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.895870122,6.424373456,5.241240333,4.281609888,3.842026953,4.40824465,4.457713439,3.947939575,3.999066719,3.901500833
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.746419207,6.526326992,5.317115379,4.321720599,3.711131549,4.323819222,4.4632707,4.013971263,4.026344141,3.839227899
Central Europe and the Baltics,CEB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.814029587,6.480099969,5.28282284,4.303695628,3.770153482,4.361481611,4.46083553,3.98390654,4.014051053,3.867636429
Early-demographic dividend,EAR,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,40.10295756,39.9333205,39.55056869,39.37102465,38.90099253,40.21729782,38.7807721,37.76148039,35.99187233,36.06163584
Early-demographic dividend,EAR,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,13.1586226,13.45247156,13.82619503,14.37898011,14.28574015,16.96486221,14.98623696,13.51278082,12.90819074,12.91522531
Early-demographic dividend,EAR,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,26.20480326,26.27458615,26.29074984,26.50239276,26.23787289,28.26383869,26.55524477,25.30378435,24.13012907,24.16296334
Early-demographic dividend,EAR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.633773603,7.507364122,7.461473804,7.448458789,6.94754515,7.647202091,7.263266016,6.500322386,6.082776882,6.215071928
Early-demographic dividend,EAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.462526273,6.427649622,6.425794747,6.509576076,6.058414719,7.305428366,6.568099247,5.345165893,4.864923089,4.850986956
Early-demographic dividend,EAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.821258332,6.759151988,6.745125147,6.79972999,6.334711304,7.410809782,6.786333959,5.714150891,5.260029505,5.298738986
East Asia & Pacific,EAS,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,18.02390378,17.76081879,17.23291009,16.2781494,15.92683859,16.90726899,15.64276546,15.11908839,15.12715496,15.13285786
East Asia & Pacific,EAS,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,11.58936067,11.21503056,10.8835797,10.31165373,10.44649665,12.15286583,11.50190855,11.01669151,11.0862366,11.10829962
East Asia & Pacific,EAS,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,14.6513671,14.32669259,13.89984753,13.14494205,13.04796431,14.40847755,13.46534123,12.96113336,13.00097304,13.01496884
East Asia & Pacific,EAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.66091234,3.560515317,3.464285629,3.355360664,3.418286166,3.854959395,3.613771131,3.667560671,3.460787556,3.394954569
East Asia & Pacific,EAS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.411024425,4.336156981,4.180401145,4.052192574,4.128443066,4.63255739,4.403929313,4.424717965,4.173481477,4.093378396
East Asia & Pacific,EAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.082512928,3.995805158,3.865650242,3.744974769,3.814721,4.289700499,4.054342453,4.089531228,3.857711655,3.783246133
East Asia & Pacific (excluding high income),EAP,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,18.91827034,18.67392831,18.13400061,17.11438032,16.75142523,17.75543496,16.4376968,15.90662144,15.91684119,15.9174632
East Asia & Pacific (excluding high income),EAP,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,11.94734154,11.56928849,11.2157446,10.60067078,10.74363812,12.53549129,11.87928006,11.39445777,11.47924417,11.50288482
East Asia & Pacific (excluding high income),EAP,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,15.26070373,14.94198729,14.49720533,13.68865053,13.59050562,15.00740774,14.03659952,13.52908324,13.57801969,13.59030733
East Asia & Pacific (excluding high income),EAP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.664631085,3.568189869,3.477512318,3.385653823,3.467300444,3.891060743,3.647011903,3.763787741,3.547681935,3.471772596
East Asia & Pacific (excluding high income),EAP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.469265176,4.398875347,4.252457776,4.130842837,4.230069103,4.730605128,4.499166616,4.58733302,4.309005622,4.215135145
East Asia & Pacific (excluding high income),EAP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.116369924,4.034042927,3.911714815,3.802343783,3.893305531,4.360739681,4.122485917,4.223298385,3.972396589,3.885789699
East Asia & Pacific (IDA & IBRD countries),TEA,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,18.96572315,18.71845402,18.17673879,17.15574506,16.79459212,17.79366934,16.47497826,15.95738978,15.97112278,15.97577679
East Asia & Pacific (IDA & IBRD countries),TEA,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,11.98357615,11.60226508,11.24765478,10.62723229,10.77547564,12.570247,11.91571773,11.4399775,11.52705313,11.55266599
East Asia & Pacific (IDA & IBRD countries),TEA,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,15.30097131,14.97904402,14.53284511,13.72089202,13.62645533,15.04271727,14.07246849,13.57613507,13.62797603,13.64322937
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.676116535,3.576410612,3.485122951,3.39397587,3.476898462,3.905688245,3.656377197,3.778635115,3.558215782,3.480396157
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.49240792,4.421522198,4.274864994,4.152312968,4.252433435,4.757363908,4.521737391,4.614471699,4.331778311,4.236285444
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.134988005,4.050945294,3.928165117,3.81853389,3.910558146,4.38272644,4.139769791,4.245548757,3.990239378,3.9018586
Euro area,EMU,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,12.29122856,12.07294679,11.37816203,10.98038485,10.5862949,11.34090586,10.54053737,9.52858112,8.852194206,8.868100834
Euro area,EMU,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,12.98581705,12.2661599,11.91453954,11.33304297,10.80084871,12.07790272,11.58338144,10.22420793,9.841559906,9.860004686
Euro area,EMU,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,12.64755895,12.17236432,11.65475372,11.1623042,10.6968951,11.72120131,11.07822567,9.886788946,9.361624199,9.377931914
Euro area,EMU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,11.07698933,10.3832977,9.452783882,8.549803302,7.887679865,8.17598141,8.103495778,7.172747953,6.935954496,6.789178795
Euro area,EMU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,10.71857956,9.735352637,8.742587086,7.823992344,7.203311314,7.532216417,7.3923053,6.381981349,6.228439269,6.086306564
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.88315194,10.03346318,9.069845299,8.158556294,7.519361423,7.829555597,7.722352289,6.749181605,6.557963146,6.413875718
Europe & Central Asia,ECS,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,17.61533415,17.40732596,16.99372809,16.70247316,16.25020536,17.06565392,16.09054656,15.30123567,14.5428567,14.50071482
Europe & Central Asia,ECS,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,12.95038475,12.72957688,12.31124015,11.9836387,12.01080755,13.22734777,12.40437689,11.45934536,11.20311773,11.17895648
Europe & Central Asia,ECS,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,15.23222493,15.01366738,14.59514509,14.28385466,14.07649251,15.09736544,14.20060715,13.33219433,12.83172534,12.799215
Europe & Central Asia,ECS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,8.54655689,8.095776349,7.553261799,7.013600488,6.749071659,7.197042969,7.140164186,6.148743514,5.887477815,5.667757213
Europe & Central Asia,ECS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.590077297,8.087918769,7.453243698,6.80279545,6.558563401,7.043219582,6.719484047,5.617872871,5.333744726,5.118055857
Europe & Central Asia,ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.570259081,8.091535647,7.498619372,6.898466519,6.645073581,7.113002368,6.910928566,5.859394448,5.586352535,5.368775607
Europe & Central Asia (excluding high income),ECA,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,26.75062085,26.5982222,26.44327319,26.01883273,25.65113354,26.74644876,24.9295356,24.96888576,23.45678818,23.36262534
Europe & Central Asia (excluding high income),ECA,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,15.19329237,15.09475629,14.52145313,14.4597214,15.04355409,16.49276942,14.67601196,13.72932176,13.24917199,13.17630038
Europe & Central Asia (excluding high income),ECA,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,20.88114317,20.75294744,20.38144415,20.13683449,20.24992336,21.52344286,19.7055513,19.24556597,18.25473166,18.16720255
Europe & Central Asia (excluding high income),ECA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.049602349,9.029363695,9.041923435,8.8804846,9.507313689,9.531275037,9.702989551,8.805554474,8.518638804,8.05716579
Europe & Central Asia (excluding high income),ECA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.989929654,9.13696985,8.956026238,8.506421494,8.922171417,9.16606482,8.525561834,7.155136224,6.535497795,6.13981899
Europe & Central Asia (excluding high income),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.014593048,9.092405672,8.991502814,8.661131657,9.164450303,9.316387245,9.010554343,7.815804015,7.333127511,6.911840306
Europe & Central Asia (IDA & IBRD countries),TEC,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,22.19042622,22.1991165,22.0648929,21.75161801,21.36189063,22.41896782,21.40623754,20.95082447,19.79873328,19.70460276
Europe & Central Asia (IDA & IBRD countries),TEC,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,13.6397033,13.65493297,13.14241683,13.00286721,13.27500406,14.5766314,13.53576896,12.72891185,12.36461058,12.30374417
Europe & Central Asia (IDA & IBRD countries),TEC,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,17.83730894,17.84805149,17.51961372,17.29280634,17.23890157,18.4200172,17.39276999,16.75907502,16.00668006,15.92753366
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.423418149,7.218868223,6.932793237,6.607872842,6.69543459,7.188942943,7.019299229,5.949295571,5.509553842,5.074310266
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.816352231,7.679803133,7.280386,6.750077518,6.780284485,7.286044149,6.685451012,5.476109255,4.88284349,4.459687686
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.641510508,7.475281244,7.126181207,6.68712191,6.742706341,7.242965625,6.833363079,5.685061062,5.160330972,4.731604672
European Union,EUU,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,12.4676999,12.28302308,11.63058752,11.2109364,10.80119148,11.48766479,11.09737358,10.09754531,9.387241939,9.397468853
European Union,EUU,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,12.600669,11.87238548,11.27748703,10.688162,10.30030992,11.44305926,11.30424608,10.06429915,9.734150843,9.747531182
European Union,EUU,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,12.53585069,12.07167736,11.44856051,10.94135901,10.5428141,11.46456019,11.20374713,10.08014846,9.565716355,9.577199837
European Union,EUU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,10.17730477,9.366852565,8.433414591,7.561823656,7.01398451,7.358185082,7.337876623,6.490846561,6.336982452,6.236854102
European Union,EUU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,9.884356307,8.888494208,7.880296941,6.996374385,6.412125232,6.795094246,6.737079606,5.846554909,5.755439899,5.642438414
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.01839871,9.107661317,8.134074913,7.255923595,6.688575564,7.053502103,7.014184537,6.144234647,6.025065807,5.918130252
Fragile and conflict affected situations,FCS,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,31.92974996,32.63693093,33.07503964,33.32930135,33.89840361,35.47193284,34.63244858,34.7671794,34.4097786,34.33883142
Fragile and conflict affected situations,FCS,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,15.35896924,16.09062858,16.5031837,16.84675001,17.37450408,19.1286846,18.69715537,18.10233239,18.14468219,18.10234344
Fragile and conflict affected situations,FCS,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,23.54036784,24.25982116,24.68462663,24.9839351,25.53201389,27.19624473,26.56307093,26.33097292,26.17579244,26.1187259
Fragile and conflict affected situations,FCS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.437493786,5.545340136,5.76229153,5.768934323,5.884761274,6.834229571,7.223425006,6.103218388,5.40889233,5.187247237
Fragile and conflict affected situations,FCS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.495558445,5.669936372,5.881133525,5.874365627,5.874590138,6.520668513,6.457769319,5.264960291,5.048503944,4.900447307
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.470641381,5.617015486,5.830651942,5.829739634,5.879107366,6.651807556,6.777619441,5.609176212,5.20087834,5.021248451
Heavily indebted poor countries (HIPC),HPC,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,31.12737998,31.87650302,32.23375061,32.53502627,32.8996505,34.3297857,33.42383371,33.42517956,33.30772944,33.22318159
Heavily indebted poor countries (HIPC),HPC,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,15.96516991,16.71698076,17.20585909,17.44768284,17.7535524,19.42294446,19.19164247,18.79579196,18.84825815,18.78984059
Heavily indebted poor countries (HIPC),HPC,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,23.50690604,24.25299094,24.67321888,24.94294446,25.27731727,26.82714335,26.26024112,26.0617007,26.0298276,25.95774176
Heavily indebted poor countries (HIPC),HPC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.752225484,4.681083339,4.690385344,4.664753838,4.720093205,5.492399936,5.372109449,4.805456243,4.519883142,4.518839479
Heavily indebted poor countries (HIPC),HPC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.16525178,4.120490086,4.137075183,4.09853536,4.069805754,4.761445933,4.686329168,4.163912845,3.987466024,3.963625306
Heavily indebted poor countries (HIPC),HPC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.428670974,4.371447715,4.384236968,4.35098845,4.358911386,5.084669868,4.990254516,4.446642037,4.226617652,4.212603895
High income,HIC,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,13.33069296,12.91169024,12.30370913,12.02550541,11.55283545,13.22664895,12.12054792,11.42921535,11.18218048,11.22125024
High income,HIC,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,11.18925755,10.84647548,10.3668131,10.1300931,9.920793756,12.0977531,11.11024098,10.23299012,10.21462137,10.22106651
High income,HIC,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,12.22093169,11.8411524,11.29997745,11.04422292,10.70804267,12.64238146,11.59801576,10.8107235,10.68261265,10.70511092
High income,HIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.724027728,6.313517236,5.795439544,5.299658521,4.977235376,6.784053321,5.773033969,4.76447553,4.508758905,4.571281498
High income,HIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.405342127,5.940308957,5.40172053,4.9073967,4.590266629,6.20127828,5.387540845,4.289491063,4.199114408,4.257421473
High income,HIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.546483807,6.105665639,5.576590792,5.082106014,4.763018043,6.461614778,5.560637186,4.503011318,4.338660165,4.398870168
IBRD only,IBD,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,31.4447406,31.40042348,31.22054275,30.84920425,30.52869663,31.67161699,30.03486814,28.95307014,27.44977048,27.46401622
